id,place,magnitude,time,latitude,longitude,depth
nc74010316,"9 km WNW of Cobb, CA",0.82,2024-03-01 15:20:45.070,38.8406677,-122.8239975,1.74
ak0242t4sond,"69 km E of Denali Park, Alaska",1.8,2024-03-01 15:14:05.531,63.6589,-147.5167,84.1
nn00874093,"30 km SSE of Mina, Nevada",1.3,2024-03-01 15:09:24.776,38.148,-117.9397,9.3
nc74010301,"3 km S of Cobb, CA",0.82,2024-03-01 15:01:00.300,38.7963333,-122.726,1.94
ci40679560,"10 km NE of Desert Hot Springs, CA",1.39,2024-03-01 14:55:12.660,34.0143333,-116.4091667,3.04
nc74010296,"6 km W of Cobb, CA",0.87,2024-03-01 14:54:17.660,38.8318333,-122.7908333,1.88
nc74010291,"3 km WSW of Anderson Springs, CA",0.9,2024-03-01 14:47:02.040,38.7611667,-122.725,2.26
ak0242t4dxzl,"16 km NNE of Susitna, Alaska",1.9,2024-03-01 14:45:28.175,61.6736,-150.374,26.9
tx2024egsz,"43 km NW of Toyah, Texas",2.2,2024-03-01 14:33:02.008,31.613,-104.096,6.7151
nc74010286,"1 km NE of The Geysers, CA",0.4,2024-03-01 14:28:17.510,38.7843333,-122.7458333,0.86
nc74010281,"2 km N of Aromas, CA",1.58,2024-03-01 14:15:08.050,36.904,-121.6426667,6.1
av91135008,"39 km WSW of False Pass, Alaska",0.65,2024-03-01 14:10:50.260,54.757,-164.006333333333,2.95
pr2024061002,"2 km WNW of Fuig, Puerto Rico",3.32,2024-03-01 14:08:34.170,17.9985,-66.9361,12.0
ok2024egse,"8 km NW of Prague, Oklahoma",1.7,2024-03-01 14:08:32.969,35.547,-96.74716667,5.58
nc74010276,"2 km ESE of The Geysers, CA",1.07,2024-03-01 14:02:55.170,38.7676659,-122.7368317,1.57
mb90042303,"6 km NNW of Smiths Ferry, Idaho",2.55,2024-03-01 13:51:49.780,44.3603333333333,-116.114,5.58
ak0242t3tn7e,"34 km N of Petersville, Alaska",2.5,2024-03-01 13:50:57.299,62.8072,-150.7392,105.3
uu80056216,"1 km S of Hebgen Lake Estates, Montana",0.73,2024-03-01 13:41:31.560,44.7546666666667,-111.189833333333,7.68
ak0242t3rn6r,"51 km NE of Chase, Alaska",1.9,2024-03-01 13:41:23.872,62.7619,-149.3766,8.5
mb90042308,"6 km NNW of Smiths Ferry, Idaho",2.07,2024-03-01 13:40:57.180,44.3621666666667,-116.111833333333,4.96
nc74010271,"3 km NNE of Pinnacles, CA",2.34,2024-03-01 13:32:19.980,36.5543333,-121.1325,8.69
nn00874102,"20 km ESE of Hawthorne, Nevada",0.9,2024-03-01 13:30:50.939,38.4763,-118.3944,0.0
ci40679536,"4 km NE of Frazier Park, CA",1.5,2024-03-01 13:26:11.460,34.843,-118.915,11.99
mb90042333,"7 km N of Smiths Ferry, Idaho",2.36,2024-03-01 13:21:10.120,44.3711666666667,-116.104666666667,5.0
av91135003,"7 km W of Akutan, Alaska",-0.31,2024-03-01 13:19:36.660,54.141,-165.885166666667,2.09
us6000mg2a,"7 km N of Smiths Ferry, Idaho",3.5,2024-03-01 13:19:15.836,44.368,-116.0953,10.0
uu80056206,"14 km NE of Milford, Utah",-0.58,2024-03-01 13:18:24.130,38.4911666666667,-112.897166666667,2.42
pr2024061001,"4 km WSW of Fuig, Puerto Rico",3.21,2024-03-01 13:04:02.580,17.9775,-66.9533,12.0
tx2024egqa,"55 km S of Whites City, New Mexico",1.9,2024-03-01 13:02:47.083,31.673,-104.394,6.8176
tx2024egpz,"56 km S of Whites City, New Mexico",2.1,2024-03-01 13:01:51.916,31.663,-104.403,6.9202
uu80056191,"14 km NE of Milford, Utah",0.36,2024-03-01 12:59:03.980,38.4916666666667,-112.8985,2.17
us6000mg24,"41 km E of Yokohama, Japan",4.4,2024-03-01 12:44:55.117,41.1129,141.7408,83.205
uu80056176,"18 km NE of West Yellowstone, Montana",1.17,2024-03-01 12:43:12.370,44.789,-110.957,7.06
mb90042318,"8 km NNW of Smiths Ferry, Idaho",2.32,2024-03-01 12:42:46.840,44.3745,-116.118833333333,4.88
hv74125486,"4 km W of Pāhala, Hawaii",2.25,2024-03-01 12:39:46.060,19.1981658935547,-155.519500732422,35.2000007629395
ci40679504,"11 km ENE of Trabuco Canyon, CA",0.95,2024-03-01 12:35:22.990,33.6886667,-117.4706667,5.57
ci40679496,"11 km ENE of Borrego Springs, CA",0.94,2024-03-01 12:21:49.870,33.307,-116.2726667,9.27
nc74010266,"8 km NW of The Geysers, CA",0.76,2024-03-01 12:14:34.240,38.8193321,-122.8243332,2.34
pr71441608,"7 km SW of Central Aguirre, Puerto Rico",1.9,2024-03-01 12:13:09.820,17.9048333333333,-66.2756666666667,14.21
ok2024egob,"8 km NW of Prague, Oklahoma",2.81,2024-03-01 12:04:00.240,35.54433333,-96.74383333,7.23
nc74010261,"6 km NW of The Geysers, CA",1.08,2024-03-01 12:01:53.700,38.8123322,-122.8048325,2.62
pr71441598,"5 km NW of Mayagüez, Puerto Rico",2.54,2024-03-01 12:01:18.510,18.238,-67.1713333333333,20.92
uu80056166,"14 km NE of Milford, Utah",0.52,2024-03-01 11:58:51.370,38.4905,-112.896833333333,2.56
ci40679488,"13 km ENE of Borrego Springs, CA",0.67,2024-03-01 11:50:41.560,33.3098333,-116.2458333,6.83
uu80056151,"12 km NW of Orangeville, Utah",1.34,2024-03-01 11:41:19.640,39.3155,-111.149166666667,-2.52
ak0242t2klbs,"20 km NNW of Susitna, Alaska",1.6,2024-03-01 11:40:38.022,61.719,-150.6525,46.9
nc74010256,"7 km NW of The Geysers, CA",0.85,2024-03-01 11:39:51.910,38.8163333,-122.824,2.18
us6000mg1x,"117 km NNE of Finschhafen, Papua New Guinea",4.8,2024-03-01 11:37:57.517,-5.6005,148.3124,193.837
ak0242t2jqhd,"15 km SSE of Point Possession, Alaska",1.6,2024-03-01 11:36:38.110,60.8035,-150.5551,54.2
mb90042313,"33 km SE of Wisdom, Montana",1.44,2024-03-01 11:35:42.980,45.3828333333333,-113.185666666667,5.01
ak0242t2feo3,"3 km SSW of Salcha, Alaska",1.1,2024-03-01 11:16:18.588,64.4973,-146.9389,4.8
uu80056126,"14 km NE of Milford, Utah",1.09,2024-03-01 11:12:26.030,38.4888333333333,-112.895666666667,2.55
ak0242t2byi1,"73 km SSW of Harding-Birch Lakes, Alaska",1.3,2024-03-01 11:00:08.134,63.8088,-147.3897,80.1
nc74010251,"2 km NNE of Aromas, CA",1.42,2024-03-01 10:46:39.930,36.9041667,-121.6388333,6.08
tx2024eglk,"53 km NW of Toyah, Texas",1.6,2024-03-01 10:43:40.839,31.641,-104.203,6.2024
nc74010246,"1 km N of Aromas, CA",1.78,2024-03-01 10:40:21.220,36.9013333,-121.6418333,5.99
av91134993,"51 km NE of King Cove, Alaska",0.35,2024-03-01 10:31:02.590,55.4346666666667,-161.8505,27.26
uw61986736,"1 km NE of Six Mile, Canada",1.1400000000000001,2024-03-01 10:18:40.660,48.467333333333336,-123.445,23.85
pr71441588,"76 km E of Christiansted, U.S. Virgin Islands",3.31,2024-03-01 10:17:35.540,17.7161666666667,-63.9803333333333,30.72
ak0242t1tdqd,"37 km SSW of Manley Hot Springs, Alaska",1.0,2024-03-01 10:13:42.131,64.6882,-150.9021,9.4
nn00874099,"37 km E of Big Pine, California",0.3,2024-03-01 10:12:39.538,37.184,-117.8735,5.9
ak0242t1svok,"66 km SE of Pedro Bay, Alaska",2.1,2024-03-01 10:11:08.952,59.4221,-153.1778,79.7
nc74010241,"7 km NW of The Geysers, CA",0.76,2024-03-01 10:07:24.260,38.8120003,-122.8218307,2.13
av91134983,"5 km NE of Atka, Alaska",0.7,2024-03-01 10:01:54.190,52.2303333333333,-174.141666666667,7.32
tx2024egjy,"54 km S of Whites City, New Mexico",1.5,2024-03-01 09:58:51.581,31.691,-104.483,5.7922
uu80056086,"14 km NE of Milford, Utah",-0.36,2024-03-01 09:53:01.650,38.491,-112.897833333333,2.35
ak0242t1fvg8,"36 km SSW of Dry Creek, Alaska",1.6,2024-03-01 09:50:39.041,63.3492,-144.955,7.2
nc74010236,"7 km NW of The Geysers, CA",1.44,2024-03-01 09:49:04.660,38.813,-122.8215,2.75
ci40679480,"9 km N of Anza, CA",0.16,2024-03-01 09:42:10.580,33.6353333,-116.687,15.05
av91134978,"21 km W of Sitka, Alaska",0.07,2024-03-01 09:30:20.660,57.0731666666667,-135.686333333333,7.15
us6000mg1k,"43 km E of Aras-asan, Philippines",5.3,2024-03-01 09:29:02.013,8.8205,126.704,35.0
uu80056066,"14 km NE of Milford, Utah",1.2,2024-03-01 09:26:34.450,38.4896666666667,-112.9015,2.24
uu80056056,"14 km NE of Milford, Utah",0.38,2024-03-01 09:23:30.710,38.488,-112.899833333333,2.79
ok2024egir,"8 km NW of Prague, Oklahoma",1.9,2024-03-01 09:20:44.670,35.54183333,-96.74316667,6.53
ok2024egim,"8 km NW of Prague, Oklahoma",1.32,2024-03-01 09:14:42.539,35.538,-96.75666667,6.62
nc74010231,"7 km W of Cobb, CA",1.1,2024-03-01 09:10:17.560,38.8344994,-122.8033371,1.68
nc74010226,"5 km WNW of The Geysers, CA",0.59,2024-03-01 09:03:19.900,38.7976685,-122.8034973,5.29
nc74010221,"7 km W of Cobb, CA",1.16,2024-03-01 08:56:43.630,38.8343315,-122.8041687,1.79
nc74010216,"7 km NW of The Geysers, CA",0.8,2024-03-01 08:54:00.800,38.8173332,-122.8238297,2.2
tx2024eghl,"52 km NW of Toyah, Texas",1.5,2024-03-01 08:43:35.810,31.64,-104.196,6.0999
ci40679472,"2 km NNE of Colton, CA",0.85,2024-03-01 08:43:34.720,34.092,-117.3028333,10.91
ak0242t0s2y9,"7 km WSW of Trapper Creek, Alaska",1.7,2024-03-01 08:39:39.707,62.2856,-150.3566,5.5
ok2024eghb,"8 km NW of Prague, Oklahoma",1.09,2024-03-01 08:31:47.219,35.53066667,-96.76116667,6.04
ak0242t0por0,"187 km W of Adak, Alaska",2.3,2024-03-01 08:28:21.851,51.6951,-179.3318,6.7
nc74010206,"6 km NW of The Geysers, CA",1.07,2024-03-01 08:26:25.220,38.8116667,-122.816,2.78
ci40679464,"3 km NNW of Palomar Observatory, CA",0.44,2024-03-01 08:21:28.880,33.3858333,-116.8715,6.27
nc74010201,"5 km WNW of The Geysers, CA",1.18,2024-03-01 08:21:19.370,38.794,-122.8091667,3.3
ci40679456,"10 km NNE of Yucaipa, CA",0.92,2024-03-01 08:20:27.020,34.1075,-116.9846667,4.48
hv74125421,"12 km ESE of Pāhala, Hawaii",2.2,2024-03-01 08:18:20.300,19.1465,-155.3705,28.77
nc74010196,"7 km W of Cobb, CA",0.94,2024-03-01 08:11:49.250,38.8330002,-122.8078308,3.08
us6000mg1b,"171 km NNW of Las Khorey, Somalia",4.8,2024-03-01 08:09:45.939,12.5345,47.4751,10.0
ci40679448,"13 km NNE of Julian, CA",1.01,2024-03-01 07:58:23.550,33.178,-116.5255,16.6
av91134973,"11 km W of Akutan, Alaska",-0.58,2024-03-01 07:57:24.550,54.1318333333333,-165.953666666667,2.92
nc74010191,"9 km NW of The Geysers, CA",1.03,2024-03-01 07:54:26.020,38.8240013,-122.8450012,2.16
ci40679440,"3 km NE of Heber, CA",1.74,2024-03-01 07:54:14.760,32.7551667,-115.5076667,10.52
mb90042323,"8 km NNW of Smiths Ferry, Idaho",1.86,2024-03-01 07:42:36.710,44.3713333333333,-116.132,4.48
ak0242t0710m,"22 km NNW of Beluga, Alaska",1.7,2024-03-01 07:41:17.246,61.3246,-151.2722,71.4
nc74010186,"8 km NW of The Geysers, CA",1.08,2024-03-01 07:40:39.930,38.829834,-122.8183365,1.76
ak0242t041jr,"Rat Islands, Aleutian Islands, Alaska",2.1,2024-03-01 07:27:24.075,51.4621,178.8156,31.2
ci40679432,"5 km SE of Loma Linda, CA",0.7,2024-03-01 07:27:03.880,34.017,-117.226,9.01
av91134968,"41 km NE of King Cove, Alaska",0.58,2024-03-01 07:18:02.560,55.369,-161.9455,30.19
ci40679424,"24 km NNW of Borrego Springs, CA",0.24,2024-03-01 07:13:28.680,33.4645,-116.4253333,9.67
us6000mg0x,"14 km SE of La Capilla, Peru",4.5,2024-03-01 07:12:27.062,-16.8578,-71.0904,130.41
ak0242t00tyv,"66 km WNW of Tanana, Alaska",1.3,2024-03-01 07:12:26.156,65.4089,-153.3824,4.9
av92220041,"72 km NE of Nikolski, Alaska",0.14,2024-03-01 07:10:13.290,53.393,-168.0905,3.73
us6000mg0v,"179 km ENE of Agats, Indonesia",5.2,2024-03-01 07:06:37.925,-4.7632,139.5522,20.605
hv74125396,"9 km ENE of Pāhala, Hawaii",2.08999991,2024-03-01 07:05:02.130,19.2448329925537,-155.398834228516,27.2199993133545
us6000mg0u,"157 km NNW of Gorontalo, Indonesia",4.4,2024-03-01 07:02:52.985,1.7511,122.3236,475.769
ak0242szph45,"76 km WSW of Cantwell, Alaska",1.5,2024-03-01 06:59:23.835,63.194,-150.4078,113.5
nc74010181,"6 km WNW of Cobb, CA",0.48,2024-03-01 06:56:36.690,38.8363333,-122.7951667,2.39
us7000m3pj,"222 km E of Levuka, Fiji",4.3,2024-03-01 06:48:52.727,-17.8159,-178.6027,554.958
nc74010176,"2 km NNW of The Geysers, CA",0.77,2024-03-01 06:47:46.620,38.793499,-122.7639999,2.93
us7000m3pk,"46 km ESE of Marihatag, Philippines",4.4,2024-03-01 06:47:40.869,8.7206,126.7062,62.33
ci40679416,"9 km N of Anza, CA",1.03,2024-03-01 06:47:14.880,33.6333333,-116.671,16.37
tx2024egdq,"19 km N of Snyder, Texas",2.6,2024-03-01 06:46:58.513,32.889,-100.903,5.1758
uu80055911,"14 km NE of Milford, Utah",1.31,2024-03-01 06:42:35.080,38.4898333333333,-112.892,2.05
nc74010171,"2 km NE of The Geysers, CA",0.82,2024-03-01 06:35:08.550,38.7905006,-122.7360001,0.74
tx2024egcx,"18 km N of Snyder, Texas",2.1,2024-03-01 06:26:06.059,32.888,-100.906,4.8584
ak0242szgaaj,"36 km NW of Tatitlek, Alaska",1.7,2024-03-01 06:16:28.422,61.1108,-147.1217,0.0
ci37628924,"15 km ESE of Anza, CA",0.43,2024-03-01 06:09:55.670,33.521,-116.5145,12.6
ci40679408,"15 km ESE of Anza, CA",0.41,2024-03-01 06:09:54.650,33.5271667,-116.5158333,12.69
hv74125376,"3 km SW of Pāhala, Hawaii",2.08999991,2024-03-01 06:08:38.290,19.1800003051758,-155.495834350586,33.1699981689453
us7000m3pi,southern East Pacific Rise,4.6,2024-03-01 06:07:20.646,-54.3103,-119.4127,10.0
uu80055861,"14 km NE of Milford, Utah",0.94,2024-03-01 06:06:33.630,38.4926666666667,-112.8965,2.15
tx2024egcg,"55 km S of Whites City, New Mexico",1.6,2024-03-01 06:04:22.546,31.676,-104.4,6.8689
av92219991,"21 km W of Sitka, Alaska",0.7,2024-03-01 06:00:24.820,57.0733333333333,-135.688666666667,7.28
ak0242sz3u9x,"26 km WSW of Holy Cross, Alaska",2.8,2024-03-01 05:58:33.816,62.109,-160.2458,11.1
nc74010156,"3 km SW of Discovery Bay, CA",2.88,2024-03-01 05:58:18.410,37.8911667,-121.6198333,2.2
av91134948,"10 km W of Akutan, Alaska",-0.86,2024-03-01 05:55:00.270,54.139,-165.941,1.4
av91134933,"10 km W of Akutan, Alaska",-1.01,2024-03-01 05:54:19.680,54.1373333333333,-165.939,1.32
av91134928,"11 km W of Akutan, Alaska",-1.03,2024-03-01 05:52:38.930,54.1381666666667,-165.943333333333,1.69
us6000mg0c,"21 km W of San Nicola Arcella, Italy",4.6,2024-03-01 05:52:38.788,39.8285,15.5315,268.439
tx2024egbp,"54 km NW of Toyah, Texas",1.9,2024-03-01 05:46:10.814,31.667,-104.192,6.7664
nc74010151,"23 km NW of San Simeon, CA",1.87,2024-03-01 05:42:59.190,35.8115,-121.331,5.12
tx2024egbm,"54 km NW of Toyah, Texas",1.6,2024-03-01 05:42:07.493,31.671,-104.19,7.9346
nc74010146,"8 km WNW of Cobb, CA",1.08,2024-03-01 05:37:45.360,38.8361664,-122.8073349,1.6
us6000mfzx,"50 km WNW of Ovalle, Chile",4.4,2024-03-01 05:37:36.603,-30.3815,-71.6559,38.051
nn00874091,"39 km ENE of Independence, California",1.4,2024-03-01 05:35:57.491,36.9034,-117.7808,0.0
ak0242syyiyz,"11 km W of Denali Park, Alaska",1.4,2024-03-01 05:33:48.658,63.7387,-149.143,99.3
uu80055831,"14 km NE of Milford, Utah",0.5,2024-03-01 05:32:58.580,38.4926666666667,-112.894666666667,2.74
nc74010141,"7 km W of Cobb, CA",0.65,2024-03-01 05:30:51.190,38.8320007,-122.8030014,1.71
ak0242syx6xn,"63 km S of Sand Point, Alaska",2.8,2024-03-01 05:27:33.864,54.77,-160.6747,18.6
ci40679392,"8 km E of Imperial, CA",1.63,2024-03-01 05:17:04.400,32.859,-115.4841667,9.87
tx2024egaq,"54 km NW of Toyah, Texas",3.3,2024-03-01 05:15:22.306,31.668,-104.188,6.0999
us7000m3pg,"95 km WNW of Uken, Japan",4.0,2024-03-01 05:12:25.974,28.6846,128.3581,10.0
nc74010136,"8 km WNW of Cobb, CA",0.46,2024-03-01 05:07:37.490,38.8436667,-122.8155,2.38
av91134923,"40 km W of Adak, Alaska",0.79,2024-03-01 05:03:31.520,51.942,-177.2145,7.24
nn00874097,"54 km SSW of Rachel, Nevada",0.7,2024-03-01 04:56:25.118,37.2255,-116.0555,5.4
ak0242syhha9,"61 km NNE of Kobuk, Alaska",1.4,2024-03-01 04:54:00.972,67.392,-156.2168,3.5
uu80055771,"15 km NE of Milford, Utah",0.34,2024-03-01 04:44:35.350,38.4925,-112.889,2.76
ci40679384,"15 km WNW of Johannesburg, CA",1.59,2024-03-01 04:21:35.470,35.4151667,-117.7916667,8.39
uu80055746,"13 km NE of Milford, Utah",-0.9,2024-03-01 04:18:44.130,38.4891666666667,-112.9035,2.43
ak0242sy9u6f,"219 km WSW of Adak, Alaska",2.2,2024-03-01 04:18:35.595,51.1515,-179.5784,15.6
mb90042328,"8 km NNW of Smiths Ferry, Idaho",2.26,2024-03-01 04:14:05.450,44.3773333333333,-116.128166666667,5.92
us6000mg93,"1 km NNW of Notre-Dame-de-Grâce, Canada",1.8,2024-03-01 04:12:06.909,45.4858,-73.6188,8.698
nc74010131,"6 km NNW of The Geysers, CA",0.56,2024-03-01 04:07:51.080,38.8241667,-122.7941667,2.21
pr71441568,"6 km SSE of Salinas, Puerto Rico",2.42,2024-03-01 04:04:42.500,17.9221666666667,-66.2846666666667,13.74
uw61986701,"19 km WSW of Barview, Oregon",2.08,2024-03-01 04:04:26.730,43.29216666666667,-124.54316666666666,24.86
nc74010126,"7 km NW of The Geysers, CA",0.5,2024-03-01 04:03:31.300,38.8265,-122.801,2.29
ci40679376,"17 km S of Valle Vista, CA",0.19,2024-03-01 03:52:52.370,33.5976667,-116.8708333,3.8
us6000mfza,"76 km SW of Uyuni, Bolivia",4.1,2024-03-01 03:52:43.436,-20.9284,-67.3673,184.866
ak0242sxva00,"50 km ENE of Venetie, Alaska",1.3,2024-03-01 03:50:41.312,67.2581,-145.4317,19.6
ak0242sxudvv,"280 km SSE of Akhiok, Alaska",3.5,2024-03-01 03:46:26.037,54.5172,-152.9972,12.0
uu80055716,"14 km NE of Milford, Utah",-0.35,2024-03-01 03:38:47.350,38.4926666666667,-112.893666666667,2.56
ak0242sxsmtu,"33 km SSW of Lake Minchumina, Alaska",1.5,2024-03-01 03:38:08.904,63.5941,-152.5225,18.2
uu80055701,"14 km NE of Milford, Utah",0.5,2024-03-01 03:27:04.570,38.493,-112.8925,2.72
us6000mfz9,"35 km WNW of Ollagüe, Chile",4.2,2024-03-01 03:24:42.209,-21.0463,-68.5429,151.884
nc74010121,"18 km SSE of Mammoth Lakes, CA",1.57,2024-03-01 03:23:52.390,37.4978333,-118.8798333,2.73
ci40679368,"3 km ESE of Lytle Creek, CA",1.9,2024-03-01 03:13:13.730,34.2421667,-117.468,10.25
ak0242sxmfwe,"17 km SSE of Tok, Alaska",1.3,2024-03-01 03:09:19.665,63.1902,-142.8743,2.1
uu80055681,"14 km NE of Milford, Utah",-0.43,2024-03-01 03:08:03.570,38.4923333333333,-112.898833333333,3.17
uu80055676,"14 km NE of Milford, Utah",0.37,2024-03-01 03:06:35.840,38.4925,-112.8955,2.55
uu80055671,"14 km NE of Milford, Utah",-0.04,2024-03-01 03:05:27.690,38.4923333333333,-112.895833333333,2.66
uu80055661,"15 km NE of Milford, Utah",0.8,2024-03-01 03:02:31.880,38.4931666666667,-112.885333333333,2.2
nc74010116,"9 km WNW of Cobb, CA",0.41,2024-03-01 03:00:50.860,38.8484993,-122.8161697,1.49
uu80055641,"15 km NE of Milford, Utah",0.1,2024-03-01 02:54:21.330,38.494,-112.8905,2.52
nc74010111,"2 km NNW of The Geysers, CA",0.78,2024-03-01 02:46:51.670,38.7916679,-122.7686691,0.71
uu80055611,"15 km NE of Milford, Utah",0.4,2024-03-01 02:42:48.270,38.4911666666667,-112.887166666667,3.88
uu80055606,"14 km NE of Milford, Utah",0.72,2024-03-01 02:42:30.180,38.4926666666667,-112.897,1.98
pr2024061000,"41 km ENE of Samaná, Dominican Republic",4.03,2024-03-01 02:39:44.330,19.3658,-68.9788,74.0
uu80055601,"14 km NE of Milford, Utah",0.87,2024-03-01 02:39:30.830,38.4911666666667,-112.897166666667,2.47
nc74010106,"7 km NW of The Geysers, CA",0.69,2024-03-01 02:38:31.550,38.8156662,-122.8181686,3.02
nc74010101,"8 km SSW of Boonville, CA",1.25,2024-03-01 02:37:09.580,38.947,-123.4186667,0.52
nc74010096,"9 km SSW of Boonville, CA",1.94,2024-03-01 02:36:33.590,38.94,-123.4188333,6.3
nc74010091,"1 km SW of Anderson Springs, CA",1.18,2024-03-01 02:34:57.680,38.7671667,-122.7026667,1.94
nn00874090,"20 km NNE of Black Rock City, Nevada",2.3,2024-03-01 02:34:09.641,40.9416,-119.1282,10.8
hv74125286,"11 km E of Pāhala, Hawaii",1.93,2024-03-01 02:29:56.760,19.1978333333333,-155.369166666667,30.36
ak0242sx55mf,"107 km SSE of Sand Point, Alaska",2.4,2024-03-01 02:28:54.952,54.5267,-159.5962,25.0
av92219871,"66 km ENE of Pedro Bay, Alaska",-0.23,2024-03-01 02:11:15.200,60.0606666666667,-153.042166666667,1.35
uu80055561,"14 km NE of Milford, Utah",0.7,2024-03-01 02:07:29.510,38.4936666666667,-112.896,2.47
us6000mfyy,"25 km W of Padangsidempuan, Indonesia",4.4,2024-03-01 02:00:59.692,1.3924,99.0459,117.855
nc74010081,"8 km NW of The Geysers, CA",0.37,2024-03-01 02:00:34.200,38.8308334,-122.8144989,0.88
uw61986676,"17 km SSE of Carbonado, Washington",0.73,2024-03-01 01:57:24.790,46.94133333333333,-121.94516666666667,8.81
nc74010076,"8 km WNW of Cobb, CA",0.27,2024-03-01 01:52:34.540,38.8373337,-122.8121643,1.59
ak0242swny04,"35 km WNW of Clam Gulch, Alaska",1.9,2024-03-01 01:48:39.214,60.3802,-151.96,90.8
us7000m3pd,"Off the coast of Aisen, Chile",4.7,2024-03-01 01:42:24.608,-45.1078,-81.623,10.0
uu80055511,"14 km NE of Milford, Utah",0.93,2024-03-01 01:33:11.170,38.4918333333333,-112.897333333333,2.63
ak0242swk2mc,"39 km N of Chickaloon, Alaska",1.5,2024-03-01 01:30:19.116,62.1509,-148.3504,32.1
us7000m3pc,West Chile Rise,4.4,2024-03-01 01:27:00.090,-44.5519,-81.5831,10.0
ak0242swj7t7,"Rat Islands, Aleutian Islands, Alaska",2.4,2024-03-01 01:26:18.992,51.8281,178.5595,96.8
ci40679360,"2 km E of Westmorland, CA",0.97,2024-03-01 01:23:55.500,33.038,-115.5961667,10.86
ak0242swi09h,"57 km S of Adak, Alaska",1.9,2024-03-01 01:20:54.614,51.3625,-176.5297,21.1
uu80055486,"14 km NE of Milford, Utah",-0.69,2024-03-01 01:20:54.030,38.492,-112.8955,2.08
uu80055481,"14 km NE of Milford, Utah",0.22,2024-03-01 01:19:39.860,38.494,-112.901333333333,2.29
nc74010066,"7 km W of Cobb, CA",1.1,2024-03-01 01:16:20.590,38.8271675,-122.7988358,1.96
nc74010056,"7 km NW of The Geysers, CA",1.09,2024-03-01 01:15:23.530,38.8253326,-122.8088303,2.0
nc74010051,"7 km NW of The Geysers, CA",2.47,2024-03-01 01:14:29.560,38.8266667,-122.801,1.93
uu80055466,"14 km NE of Milford, Utah",0.52,2024-03-01 01:13:33.980,38.4928333333333,-112.8985,2.0
uu80055456,"14 km NE of Milford, Utah",0.77,2024-03-01 01:12:33.660,38.4928333333333,-112.8935,1.89
uu80055446,"14 km NE of Milford, Utah",-0.13,2024-03-01 01:08:11.690,38.4938333333333,-112.894333333333,2.27
uw61986666,"24 km ENE of Ashford, Washington",0.64,2024-03-01 01:06:37.380,46.8635,-121.75283333333333,2.58
pr71441548,"5 km S of Salinas, Puerto Rico",2.34,2024-03-01 01:06:09.770,17.9285,-66.2933333333333,12.71
nc74010041,"9 km NW of The Geysers, CA",0.63,2024-03-01 01:05:42.180,38.8353348,-122.8356705,1.34
ak0242sweblx,"50 km WNW of Skwentna, Alaska",3.1,2024-03-01 01:03:35.163,62.1511,-152.3031,7.4
ci40679344,"3 km S of Idyllwild, CA",0.59,2024-03-01 01:02:51.050,33.712,-116.7181667,19.65
uu80055436,"14 km NE of Milford, Utah",-0.01,2024-03-01 01:01:48.480,38.4941666666667,-112.898666666667,2.48
us7000m3pb,"60 km E of Aras-asan, Philippines",4.5,2024-03-01 00:55:48.332,8.8363,126.8581,35.0
ak0242sw41qz,"108 km E of McCarthy, Alaska",1.2,2024-03-01 00:55:42.033,61.3062,-140.9072,5.5
nc74010036,"7 km NW of The Geysers, CA",1.08,2024-03-01 00:47:29.630,38.8161659,-122.8235016,2.39
av91134888,"14 km WNW of Atka, Alaska",1.3,2024-03-01 00:46:25.130,52.2496666666667,-174.3915,6.24
us7000m3pa,Kermadec Islands region,4.5,2024-03-01 00:44:00.786,-31.0233,-177.2605,10.0
av91134883,"26 km W of Sitka, Alaska",0.34,2024-03-01 00:42:32.470,57.0191666666667,-135.767833333333,7.97
uu80055406,"15 km NE of Milford, Utah",-0.69,2024-03-01 00:41:28.160,38.4926666666667,-112.889166666667,2.34
ak0242sw0na0,"54 km NNE of Chase, Alaska",1.3,2024-03-01 00:39:54.806,62.8978,-149.6718,75.3
ci40679320,"4 km NE of Frazier Park, CA",1.36,2024-03-01 00:36:49.250,34.8445,-118.9106667,13.21
nc74010031,"7 km WNW of The Geysers, CA",0.54,2024-03-01 00:33:56.230,38.8098333,-122.8271667,1.93
nc74010026,"2 km NE of The Geysers, CA",0.71,2024-03-01 00:30:54.580,38.7908325,-122.7354965,1.0
ak0242svxzn8,"59 km NW of Tatitlek, Alaska",1.8,2024-03-01 00:27:10.219,61.1714,-147.5789,0.0
us6000mg0f,"93 km S of Nikolski, Alaska",2.6,2024-03-01 00:25:19.829,52.1069,-168.7025,29.275
uu80055376,"14 km NE of Milford, Utah",-1.01,2024-03-01 00:25:18.020,38.4901666666667,-112.887833333333,1.91
av92219821,"81 km W of Adak, Alaska",1.0,2024-03-01 00:22:01.830,51.814,-177.815,8.23
nc74010021,"10 km NW of The Geysers, CA",0.64,2024-03-01 00:17:42.580,38.8393326,-122.833168,1.77
uu80055361,"14 km NE of Milford, Utah",0.61,2024-03-01 00:16:02.900,38.4935,-112.903833333333,2.71
av91134873,"3 km E of King Cove, Alaska",0.3,2024-03-01 00:12:21.870,55.054,-162.257833333333,1.73
ci40679304,"4 km W of Lebec, CA",2.45,2024-03-01 00:11:47.620,34.8461667,-118.9088333,11.69
